id,studentid,jobid,action,content
636,2015012676,3,OUTCOME,TIMESTAMP=1450266046035	USER=2015012676	JOBID=3	DOCID=0	ACTION=OUTCOME	INFO:answer=Ivy League is used to describe 8 universities that were originally members of a Sports League( some also say that the League firstly consisted of 4 schools). they were built during the colonial time and have grown into America's most prestigious and highly-ranked universities. Some also criticize current Ivy League universities for their closed-in elite education which seem to exclude their students from the progressing society to certain degree.
637,2015012676,3,OUTCOME,TIMESTAMP=1450266046604	USER=2015012676	JOBID=3	DOCID=0	ACTION=OUTCOME	INFO:answer=Ivy League is used to describe 8 universities that were originally members of a Sports League( some also say that the League firstly consisted of 4 schools). they were built during the colonial time and have grown into America's most prestigious and highly-ranked universities. Some also criticize current Ivy League universities for their closed-in elite education which seem to exclude their students from the progressing society to certain degree.
638,2015012676,3,OUTCOME,TIMESTAMP=1450266049737	USER=2015012676	JOBID=3	DOCID=0	ACTION=OUTCOME	INFO:answer=Ivy League is used to describe 8 universities that were originally members of a Sports League( some also say that the League firstly consisted of 4 schools). they were built during the colonial time and have grown into America's most prestigious and highly-ranked universities. Some also criticize current Ivy League universities for their closed-in elite education which seem to exclude their students from the progressing society to certain degree.
639,2015012676,3,OUTCOME,TIMESTAMP=1450266055181	USER=2015012676	JOBID=3	DOCID=0	ACTION=OUTCOME	INFO:answer=Ivy League is used to describe 8 universities that were originally members of a Sports League( some also say that the League firstly consisted of 4 schools). they were built during the colonial time and have grown into America's most prestigious and highly-ranked universities. Some also criticize current Ivy League universities for their closed-in elite education which seem to exclude their students from the progressing society to certain degree.
640,2015012676,3,OUTCOME,TIMESTAMP=1450266061369	USER=2015012676	JOBID=3	DOCID=0	ACTION=OUTCOME	INFO:answer=Ivy League is used to describe 8 universities that were originally members of a Sports League( some also say that the League firstly consisted of 4 schools). they were built during the colonial time and have grown into America's most prestigious and highly-ranked universities. Some also criticize current Ivy League universities for their closed-in elite education which seem to exclude their students from the progressing society to certain degree.
641,2015012609,1,BEGIN_CALIBRATION,TIMESTAMP=1450267686060	USER=2015012609	JOBID=1	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
642,2015012609,1,END_CALIBRATION,TIMESTAMP=1450267755736	USER=2015012609	JOBID=1	DOCID=0	ACTION=END_CALIBRATION	INFO:
643,2015012609,1,BEGIN_CALIBRATION,TIMESTAMP=1450267760768	USER=2015012609	JOBID=1	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
644,2015012609,1,END_CALIBRATION,TIMESTAMP=1450267905261	USER=2015012609	JOBID=1	DOCID=9	ACTION=END_CALIBRATION	INFO:
645,2015012609,1,BEGIN_READING,TIMESTAMP=1450267930326	USER=2015012609	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
646,2015012609,1,END_READING,TIMESTAMP=1450268070075	USER=2015012609	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=1
647,2015012609,1,RELEVANCE_ANNOTATION,TIMESTAMP=1450268073506	USER=2015012609	JOBID=1	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=1 REL=3
648,2015012609,1,BEGIN_READING,TIMESTAMP=1450268075408	USER=2015012609	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
649,2015012609,1,END_READING,TIMESTAMP=1450268243422	USER=2015012609	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=2
650,2015012609,1,RELEVANCE_ANNOTATION,TIMESTAMP=1450268248907	USER=2015012609	JOBID=1	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=2 REL=0
651,2015012609,1,BEGIN_READING,TIMESTAMP=1450268250089	USER=2015012609	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
652,2015012609,1,END_READING,TIMESTAMP=1450268382973	USER=2015012609	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=3
653,2015012609,1,BEGIN_READING,TIMESTAMP=1450268384162	USER=2015012609	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
654,2015012609,1,END_READING,TIMESTAMP=1450268603772	USER=2015012609	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=4
655,2015012609,1,RELEVANCE_ANNOTATION,TIMESTAMP=1450268606990	USER=2015012609	JOBID=1	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=4 REL=0
656,2015012609,1,TIME_1,TIMESTAMP=1450268651339	USER=2015012609	JOBID=1	DOCID=0	ACTION=TIME_1	INFO:Segments=246_481_674_
657,2015012609,1,TIME_1,TIMESTAMP=1450268651339	USER=2015012609	JOBID=1	DOCID=0	ACTION=TIME_1	INFO:Segments=246_481_674_
658,2015012609,1,TIME2,TIMESTAMP=1450268692705	USER=2015012609	JOBID=1	DOCID=0	ACTION=TIME2	INFO:Range=_7_9_7_9_6_8_12_13_[object Object]_[object Object]
659,2015012609,1,TIME2,TIMESTAMP=1450268692705	USER=2015012609	JOBID=1	DOCID=0	ACTION=TIME2	INFO:Range=_7_9_7_9_6_8_12_13_[object Object]_[object Object]
660,2015012609,1,TIME3,TIMESTAMP=1450268728902	USER=2015012609	JOBID=1	DOCID=0	ACTION=TIME3	INFO: Relative=75_72_57_99_
661,2015012609,1,TIME3,TIMESTAMP=1450268728902	USER=2015012609	JOBID=1	DOCID=0	ACTION=TIME3	INFO: Relative=75_72_57_99_
662,2015012609,1,OUTCOME,"TIMESTAMP=1450268828454	USER=2015012609	JOBID=1	DOCID=0	ACTION=OUTCOME	INFO:answer=Contagious yawning may be the result of suggestibility and empathy, also it is a social behavior which is relevant to gender and age."
663,2015012609,1,OUTCOME,"TIMESTAMP=1450268828454	USER=2015012609	JOBID=1	DOCID=0	ACTION=OUTCOME	INFO:answer=Contagious yawning may be the result of suggestibility and empathy, also it is a social behavior which is relevant to gender and age."
664,2015012609,3,BEGIN_READING,TIMESTAMP=1450269043487	USER=2015012609	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
665,2015012609,3,END_READING,TIMESTAMP=1450269212449	USER=2015012609	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=1
666,2015012609,3,RELEVANCE_ANNOTATION,TIMESTAMP=1450269217117	USER=2015012609	JOBID=3	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=1 REL=3
667,2015012609,3,BEGIN_READING,TIMESTAMP=1450269218036	USER=2015012609	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
668,2015012609,3,END_READING,TIMESTAMP=1450269392614	USER=2015012609	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=2
669,2015012609,3,RELEVANCE_ANNOTATION,TIMESTAMP=1450269397348	USER=2015012609	JOBID=3	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=2 REL=1
670,2015012609,3,BEGIN_READING,TIMESTAMP=1450269401601	USER=2015012609	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
671,2015012609,3,END_READING,TIMESTAMP=1450269534413	USER=2015012609	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=3
672,2015012609,3,RELEVANCE_ANNOTATION,TIMESTAMP=1450269538801	USER=2015012609	JOBID=3	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=3 REL=1
673,2015012609,3,BEGIN_READING,TIMESTAMP=1450269540519	USER=2015012609	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
674,2015012609,3,END_READING,TIMESTAMP=1450269666464	USER=2015012609	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=4
675,2015012609,3,RELEVANCE_ANNOTATION,TIMESTAMP=1450269670066	USER=2015012609	JOBID=3	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=4 REL=0
676,2015012609,3,TIME_1,TIMESTAMP=1450269690068	USER=2015012609	JOBID=3	DOCID=0	ACTION=TIME_1	INFO:Segments=273_582_817_
677,2015012609,3,TIME_1,TIMESTAMP=1450269690068	USER=2015012609	JOBID=3	DOCID=0	ACTION=TIME_1	INFO:Segments=273_582_817_
678,2015012609,3,TIME2,TIMESTAMP=1450269728417	USER=2015012609	JOBID=3	DOCID=0	ACTION=TIME2	INFO:Range=_10_12_10_12_7_9_6_8_[object Object]_[object Object]
679,2015012609,3,TIME2,TIMESTAMP=1450269728417	USER=2015012609	JOBID=3	DOCID=0	ACTION=TIME2	INFO:Range=_10_12_10_12_7_9_6_8_[object Object]_[object Object]
680,2015012609,3,TIME3,TIMESTAMP=1450269753584	USER=2015012609	JOBID=3	DOCID=0	ACTION=TIME3	INFO: Relative=92_83_65_52_
681,2015012609,3,TIME3,TIMESTAMP=1450269753584	USER=2015012609	JOBID=3	DOCID=0	ACTION=TIME3	INFO: Relative=92_83_65_52_
682,2015012609,3,OUTCOME,"TIMESTAMP=1450269840714	USER=2015012609	JOBID=3	DOCID=0	ACTION=OUTCOME	INFO:answer=Most of the Ivy League colleges are established during colonial days, and they developed into top schools in America and the world today."
683,2015012609,3,OUTCOME,"TIMESTAMP=1450269840714	USER=2015012609	JOBID=3	DOCID=0	ACTION=OUTCOME	INFO:answer=Most of the Ivy League colleges are established during colonial days, and they developed into top schools in America and the world today."
684,2015012609,2,BEGIN_READING,TIMESTAMP=1450269873748	USER=2015012609	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
685,2015012609,2,END_READING,TIMESTAMP=1450270012692	USER=2015012609	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=1
686,2015012609,2,RELEVANCE_ANNOTATION,TIMESTAMP=1450270015848	USER=2015012609	JOBID=2	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=1 REL=0
687,2015012609,2,BEGIN_READING,TIMESTAMP=1450270017791	USER=2015012609	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
688,2015012609,2,END_READING,TIMESTAMP=1450270139176	USER=2015012609	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=2
689,2015012609,2,RELEVANCE_ANNOTATION,TIMESTAMP=1450270144177	USER=2015012609	JOBID=2	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=2 REL=1
690,2015012609,2,BEGIN_READING,TIMESTAMP=1450270145980	USER=2015012609	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
691,2015012609,2,END_READING,TIMESTAMP=1450270281190	USER=2015012609	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=3
692,2015012609,2,RELEVANCE_ANNOTATION,TIMESTAMP=1450270284611	USER=2015012609	JOBID=2	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=3 REL=3
693,2015012609,2,BEGIN_READING,TIMESTAMP=1450270286395	USER=2015012609	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
694,2015012609,2,END_READING,TIMESTAMP=1450270423058	USER=2015012609	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=4
695,2015012609,2,RELEVANCE_ANNOTATION,TIMESTAMP=1450270426742	USER=2015012609	JOBID=2	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=4 REL=3
696,2015012609,2,TIME_1,TIMESTAMP=1450270457391	USER=2015012609	JOBID=2	DOCID=0	ACTION=TIME_1	INFO:Segments=218_439_737_
697,2015012609,2,TIME_1,TIMESTAMP=1450270457391	USER=2015012609	JOBID=2	DOCID=0	ACTION=TIME_1	INFO:Segments=218_439_737_
698,2015012609,2,TIME2,TIMESTAMP=1450270498559	USER=2015012609	JOBID=2	DOCID=0	ACTION=TIME2	INFO:Range=_10_12_10_12_11_13_10_12_[object Object]_[object Object]
699,2015012609,2,TIME2,TIMESTAMP=1450270498559	USER=2015012609	JOBID=2	DOCID=0	ACTION=TIME2	INFO:Range=_10_12_10_12_11_13_10_12_[object Object]_[object Object]
700,2015012609,2,TIME3,TIMESTAMP=1450270524573	USER=2015012609	JOBID=2	DOCID=0	ACTION=TIME3	INFO: Relative=69_59_90_70_
701,2015012609,2,TIME3,TIMESTAMP=1450270524573	USER=2015012609	JOBID=2	DOCID=0	ACTION=TIME3	INFO: Relative=69_59_90_70_
702,2015012609,2,OUTCOME,"TIMESTAMP=1450270689103	USER=2015012609	JOBID=2	DOCID=0	ACTION=OUTCOME	INFO:answer=Films came into existence in around 1890th. But at that time films had no sounds or colors. In around 1910th films developed a lot, and a lot of machines were invented in order to make films better."
703,2015012609,2,OUTCOME,"TIMESTAMP=1450270689103	USER=2015012609	JOBID=2	DOCID=0	ACTION=OUTCOME	INFO:answer=Films came into existence in around 1890th. But at that time films had no sounds or colors. In around 1910th films developed a lot, and a lot of machines were invented in order to make films better."
704,2015012609,4,BEGIN_READING,TIMESTAMP=1450271437684	USER=2015012609	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
705,2015012609,4,END_READING,TIMESTAMP=1450271581367	USER=2015012609	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=1
706,2015012609,4,RELEVANCE_ANNOTATION,TIMESTAMP=1450271583893	USER=2015012609	JOBID=4	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=1 REL=3
707,2015012609,4,BEGIN_READING,TIMESTAMP=1450271585353	USER=2015012609	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
708,2015012609,4,END_READING,TIMESTAMP=1450271721252	USER=2015012609	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=2
709,2015012609,4,RELEVANCE_ANNOTATION,TIMESTAMP=1450271728755	USER=2015012609	JOBID=4	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=2 REL=0
710,2015012609,4,BEGIN_READING,TIMESTAMP=1450271729885	USER=2015012609	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
711,2015012609,4,END_READING,TIMESTAMP=1450271857049	USER=2015012609	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=3
712,2015012609,4,RELEVANCE_ANNOTATION,TIMESTAMP=1450271859786	USER=2015012609	JOBID=4	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=3 REL=3
713,2015012609,4,BEGIN_READING,TIMESTAMP=1450271861666	USER=2015012609	JOBID=4	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
714,2015012609,4,END_READING,TIMESTAMP=1450271979363	USER=2015012609	JOBID=4	ACTION=END_READING	INFO: CURRENT_DOC=4
715,2015012609,4,RELEVANCE_ANNOTATION,TIMESTAMP=1450271982449	USER=2015012609	JOBID=4	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=4 REL=0
716,2015012609,4,TIME_1,TIMESTAMP=1450272019978	USER=2015012609	JOBID=4	DOCID=0	ACTION=TIME_1	INFO:Segments=278_523_792_
717,2015012609,4,TIME_1,TIMESTAMP=1450272019978	USER=2015012609	JOBID=4	DOCID=0	ACTION=TIME_1	INFO:Segments=278_523_792_
718,2015012609,4,TIME2,TIMESTAMP=1450272050312	USER=2015012609	JOBID=4	DOCID=0	ACTION=TIME2	INFO:Range=_11_13_10_12_11_13_9_11_[object Object]_[object Object]
719,2015012609,4,TIME2,TIMESTAMP=1450272050312	USER=2015012609	JOBID=4	DOCID=0	ACTION=TIME2	INFO:Range=_11_13_10_12_11_13_9_11_[object Object]_[object Object]
720,2015012609,4,TIME3,TIMESTAMP=1450272074477	USER=2015012609	JOBID=4	DOCID=0	ACTION=TIME3	INFO: Relative=87_71_78_62_
721,2015012609,4,TIME3,TIMESTAMP=1450272074477	USER=2015012609	JOBID=4	DOCID=0	ACTION=TIME3	INFO: Relative=87_71_78_62_
722,2015012609,4,OUTCOME,"TIMESTAMP=1450272248615	USER=2015012609	JOBID=4	DOCID=0	ACTION=OUTCOME	INFO:answer=Perhaps one asteroid hit the ground and fiercely changed the atmosphere of the Earth. Or it is possible that the sea and the continent changed , thus the environment of the Earth is slightly changed."
723,2015012609,4,OUTCOME,"TIMESTAMP=1450272248615	USER=2015012609	JOBID=4	DOCID=0	ACTION=OUTCOME	INFO:answer=Perhaps one asteroid hit the ground and fiercely changed the atmosphere of the Earth. Or it is possible that the sea and the continent changed , thus the environment of the Earth is slightly changed."
724,2015012609,5,BEGIN_READING,TIMESTAMP=1450272271544	USER=2015012609	JOBID=5	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
725,2015012609,5,END_READING,TIMESTAMP=1450272402058	USER=2015012609	JOBID=5	ACTION=END_READING	INFO: CURRENT_DOC=1
726,2015012609,5,RELEVANCE_ANNOTATION,TIMESTAMP=1450272404080	USER=2015012609	JOBID=5	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=1 REL=3
727,2015012609,5,BEGIN_READING,TIMESTAMP=1450272405182	USER=2015012609	JOBID=5	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
728,2015012609,5,END_READING,TIMESTAMP=1450272501978	USER=2015012609	JOBID=5	ACTION=END_READING	INFO: CURRENT_DOC=2
729,2015012609,5,RELEVANCE_ANNOTATION,TIMESTAMP=1450272504197	USER=2015012609	JOBID=5	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=2 REL=0
730,2015012609,5,BEGIN_READING,TIMESTAMP=1450272505396	USER=2015012609	JOBID=5	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
731,2015012609,5,END_READING,TIMESTAMP=1450272607342	USER=2015012609	JOBID=5	ACTION=END_READING	INFO: CURRENT_DOC=3
732,2015012609,5,RELEVANCE_ANNOTATION,TIMESTAMP=1450272610149	USER=2015012609	JOBID=5	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=3 REL=1
733,2015012609,5,BEGIN_READING,TIMESTAMP=1450272611734	USER=2015012609	JOBID=5	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
734,2015012609,5,END_READING,TIMESTAMP=1450272718572	USER=2015012609	JOBID=5	ACTION=END_READING	INFO: CURRENT_DOC=4
735,2015012609,5,RELEVANCE_ANNOTATION,TIMESTAMP=1450272720365	USER=2015012609	JOBID=5	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=4 REL=3
736,2015012609,5,TIME_1,TIMESTAMP=1450272737292	USER=2015012609	JOBID=5	DOCID=0	ACTION=TIME_1	INFO:Segments=297_514_736_
737,2015012609,5,TIME_1,TIMESTAMP=1450272737292	USER=2015012609	JOBID=5	DOCID=0	ACTION=TIME_1	INFO:Segments=297_514_736_
738,2015012609,5,TIME2,TIMESTAMP=1450272765609	USER=2015012609	JOBID=5	DOCID=0	ACTION=TIME2	INFO:Range=_11_13_9_12_9_12_11_13_[object Object]_[object Object]
739,2015012609,5,TIME2,TIMESTAMP=1450272765609	USER=2015012609	JOBID=5	DOCID=0	ACTION=TIME2	INFO:Range=_11_13_9_12_9_12_11_13_[object Object]_[object Object]
740,2015012609,5,TIME3,TIMESTAMP=1450272790195	USER=2015012609	JOBID=5	DOCID=0	ACTION=TIME3	INFO: Relative=92_76_64_84_
741,2015012609,5,TIME3,TIMESTAMP=1450272790195	USER=2015012609	JOBID=5	DOCID=0	ACTION=TIME3	INFO: Relative=92_76_64_84_
742,2015012609,5,OUTCOME,"TIMESTAMP=1450272924474	USER=2015012609	JOBID=5	DOCID=0	ACTION=OUTCOME	INFO:answer=The establishment of RCEP was discussed. Also, the agreed on the trade free grouping policy and discussed the North Korea`s nuclear problems."
743,2015012609,5,OUTCOME,"TIMESTAMP=1450272924474	USER=2015012609	JOBID=5	DOCID=0	ACTION=OUTCOME	INFO:answer=The establishment of RCEP was discussed. Also, the agreed on the trade free grouping policy and discussed the North Korea`s nuclear problems."
744,2015012811,1,BEGIN_CALIBRATION,TIMESTAMP=1450319660254	USER=2015012811	JOBID=1	DOCID=0	ACTION=BEGIN_CALIBRATION	INFO:
745,2015012811,1,END_CALIBRATION,TIMESTAMP=1450319715029	USER=2015012811	JOBID=1	DOCID=0	ACTION=END_CALIBRATION	INFO:
746,2015012811,1,BEGIN_CALIBRATION,TIMESTAMP=1450319725437	USER=2015012811	JOBID=1	DOCID=9	ACTION=BEGIN_CALIBRATION	INFO:
747,2015012811,1,END_CALIBRATION,TIMESTAMP=1450319847907	USER=2015012811	JOBID=1	DOCID=9	ACTION=END_CALIBRATION	INFO:
748,2015012811,1,BEGIN_READING,TIMESTAMP=1450319864852	USER=2015012811	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
749,2015012811,1,END_READING,TIMESTAMP=1450319990920	USER=2015012811	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=1
750,2015012811,1,RELEVANCE_ANNOTATION,TIMESTAMP=1450319994070	USER=2015012811	JOBID=1	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=1 REL=3
751,2015012811,1,BEGIN_READING,TIMESTAMP=1450319995505	USER=2015012811	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
752,2015012811,1,END_READING,TIMESTAMP=1450320121054	USER=2015012811	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=2
753,2015012811,1,RELEVANCE_ANNOTATION,TIMESTAMP=1450320123667	USER=2015012811	JOBID=1	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=2 REL=0
754,2015012811,1,BEGIN_READING,TIMESTAMP=1450320125054	USER=2015012811	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
755,2015012811,1,END_READING,TIMESTAMP=1450320255137	USER=2015012811	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=3
756,2015012811,1,RELEVANCE_ANNOTATION,TIMESTAMP=1450320262102	USER=2015012811	JOBID=1	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=3 REL=3
757,2015012811,1,BEGIN_READING,TIMESTAMP=1450320263884	USER=2015012811	JOBID=1	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
758,2015012811,1,END_READING,TIMESTAMP=1450320434055	USER=2015012811	JOBID=1	ACTION=END_READING	INFO: CURRENT_DOC=4
759,2015012811,1,RELEVANCE_ANNOTATION,TIMESTAMP=1450320438135	USER=2015012811	JOBID=1	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=4 REL=0
760,2015012811,1,TIME_1,TIMESTAMP=1450320465198	USER=2015012811	JOBID=1	DOCID=0	ACTION=TIME_1	INFO:Segments=214_474_645_
761,2015012811,1,TIME_1,TIMESTAMP=1450320465198	USER=2015012811	JOBID=1	DOCID=0	ACTION=TIME_1	INFO:Segments=214_474_645_
762,2015012811,1,TIME2,TIMESTAMP=1450320513882	USER=2015012811	JOBID=1	DOCID=0	ACTION=TIME2	INFO:Range=_13_18_15_21_12_18_16_22_[object Object]_[object Object]
763,2015012811,1,TIME2,TIMESTAMP=1450320513882	USER=2015012811	JOBID=1	DOCID=0	ACTION=TIME2	INFO:Range=_13_18_15_21_12_18_16_22_[object Object]_[object Object]
764,2015012811,1,TIME3,TIMESTAMP=1450320530234	USER=2015012811	JOBID=1	DOCID=0	ACTION=TIME3	INFO: Relative=79_88_76_100_
765,2015012811,1,TIME3,TIMESTAMP=1450320530234	USER=2015012811	JOBID=1	DOCID=0	ACTION=TIME3	INFO: Relative=79_88_76_100_
766,2015012811,1,OUTCOME,"TIMESTAMP=1450320596365	USER=2015012811	JOBID=1	DOCID=0	ACTION=OUTCOME	INFO:answer=It's because of the suggestibility, predisposition to empathy, and the social bonding."
767,2015012811,1,OUTCOME,"TIMESTAMP=1450320596365	USER=2015012811	JOBID=1	DOCID=0	ACTION=OUTCOME	INFO:answer=It's because of the suggestibility, predisposition to empathy, and the social bonding."
768,2015012811,3,BEGIN_READING,TIMESTAMP=1450320942183	USER=2015012811	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
769,2015012811,3,BEGIN_READING,TIMESTAMP=1450321098727	USER=2015012811	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
770,2015012811,3,END_READING,TIMESTAMP=1450321220011	USER=2015012811	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=1
771,2015012811,3,RELEVANCE_ANNOTATION,TIMESTAMP=1450321222327	USER=2015012811	JOBID=3	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=1 REL=2
772,2015012811,3,BEGIN_READING,TIMESTAMP=1450321223262	USER=2015012811	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=2
773,2015012811,3,END_READING,TIMESTAMP=1450321357042	USER=2015012811	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=2
774,2015012811,3,RELEVANCE_ANNOTATION,TIMESTAMP=1450321359294	USER=2015012811	JOBID=3	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=2 REL=2
775,2015012811,3,BEGIN_READING,TIMESTAMP=1450321360609	USER=2015012811	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=3
776,2015012811,3,END_READING,TIMESTAMP=1450321457508	USER=2015012811	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=3
777,2015012811,3,RELEVANCE_ANNOTATION,TIMESTAMP=1450321459541	USER=2015012811	JOBID=3	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=3 REL=0
778,2015012811,3,BEGIN_READING,TIMESTAMP=1450321460476	USER=2015012811	JOBID=3	ACTION=BEGIN_READING	INFO: CURRENT_DOC=4
779,2015012811,3,END_READING,TIMESTAMP=1450321559046	USER=2015012811	JOBID=3	ACTION=END_READING	INFO: CURRENT_DOC=4
780,2015012811,3,RELEVANCE_ANNOTATION,TIMESTAMP=1450321561708	USER=2015012811	JOBID=3	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=4 REL=0
781,2015012811,3,TIME_1,TIMESTAMP=1450321584607	USER=2015012811	JOBID=3	DOCID=0	ACTION=TIME_1	INFO:Segments=286_592_803_
782,2015012811,3,TIME_1,TIMESTAMP=1450321584607	USER=2015012811	JOBID=3	DOCID=0	ACTION=TIME_1	INFO:Segments=286_592_803_
783,2015012811,3,TIME2,TIMESTAMP=1450321619111	USER=2015012811	JOBID=3	DOCID=0	ACTION=TIME2	INFO:Range=_15_20_16_21_11_17_10_15_[object Object]_[object Object]
784,2015012811,3,TIME2,TIMESTAMP=1450321619111	USER=2015012811	JOBID=3	DOCID=0	ACTION=TIME2	INFO:Range=_15_20_16_21_11_17_10_15_[object Object]_[object Object]
785,2015012811,3,TIME3,TIMESTAMP=1450321631448	USER=2015012811	JOBID=3	DOCID=0	ACTION=TIME3	INFO: Relative=90_100_78_74_
786,2015012811,3,TIME3,TIMESTAMP=1450321631448	USER=2015012811	JOBID=3	DOCID=0	ACTION=TIME3	INFO: Relative=90_100_78_74_
787,2015012811,3,OUTCOME,TIMESTAMP=1450321745106	USER=2015012811	JOBID=3	DOCID=0	ACTION=OUTCOME	INFO:answer=It was first mentioned by a sportswriter in 1935 and now it means 8 top university in America. Thought some believes ivy refers to the Rome number 4 because it first means 4 schools.
788,2015012811,3,OUTCOME,TIMESTAMP=1450321745106	USER=2015012811	JOBID=3	DOCID=0	ACTION=OUTCOME	INFO:answer=It was first mentioned by a sportswriter in 1935 and now it means 8 top university in America. Thought some believes ivy refers to the Rome number 4 because it first means 4 schools.
789,2015012811,2,BEGIN_READING,TIMESTAMP=1450321763982	USER=2015012811	JOBID=2	ACTION=BEGIN_READING	INFO: CURRENT_DOC=1
790,2015012811,2,END_READING,TIMESTAMP=1450321869358	USER=2015012811	JOBID=2	ACTION=END_READING	INFO: CURRENT_DOC=1
791,2015012811,2,RELEVANCE_ANNOTATION,TIMESTAMP=1450321871223	USER=2015012811	JOBID=2	ACTION=RELEVANCE_ANNOTATION	INFO: CURRENT_DOC=1 REL=0
